dataset,type,idx,sent_idx,text,label_id
ViHSD,dev,25132,0,hay vậy ai hay lại thầy,0
ViHSD,dev,25133,0,@username là mối của PhoBolsaTV đấy,0
ViHSD,dev,25134,0,"Haiz , ớn mấy cha Việt Nam !",0
ViHSD,dev,25135,0,"Yêu đương j tầm này , em còn phải học tập để đất nước phát triển , sánh vai vs các cường quốc năm châuu",0
ViHSD,dev,25136,0,@usernameh Huyềnn minh du tien roi a tks,0
ViHSD,dev,25137,0,Thánh chuẩn luôn ! em cũng nghĩ thế ],0
ViHSD,dev,25138,0,Xuân còn non nghĩa là xuân sẽ già,0
ViHSD,dev,25139,0,"Bỗng nàng dương tính , cả làng nghi tui !",0
ViHSD,dev,25140,0,Cảm giác như muốn ịa trong quần @username,0
ViHSD,dev,25141,0,"con người giống như con trâu vậy , muốn trưởng thành thì phải mọc vài ba cái sừng",0
ViHSD,dev,25142,0,K-ATM là ca sĩ à : ?,0
ViHSD,dev,25143,0,haha vĩnh thâm kim,0
ViHSD,dev,25144,0,Sợ luôn 😨,0
ViHSD,dev,25145,0,Sống chậm th,0
ViHSD,dev,25146,0,Rất gì và lày lọ :>,0
ViHSD,dev,25147,0,Ăn nhiều rồi lú nó không có phúc đâu đời cha ăn mặn đời con khát nước,2
ViHSD,dev,25148,0,Hoi nao noi tot nguoi ta bay gio chac an kg duoc nua nen xoay qua chi tui la nguoi kg biet ai het nhung xem ba thay ghet qua ba hieu oi lat qua lat lai cung la ba mot cung chi ba hai cung chi ba bay gio chui tan nat ba la loai gi vay ba hieu be de nghe ma thay ghet,2
ViHSD,dev,25149,0,Nam mô :))),0
ViHSD,dev,25150,0,@username về hưu,0
ViHSD,dev,25151,0,Đây là cái tội kh cứu tú 🤣,0
ViHSD,dev,25152,0,@username thuyết phục 🤣 🤣,0
ViHSD,dev,25153,0,Thích thay @username ko thầy ?,0
ViHSD,dev,25154,0,Hở,0
ViHSD,dev,25155,0,"Nói chứ nó rẫy chết mà tại chưa thấy thôi , nó giấu đó , một thanh niên cuồng cộng cho biết :))",1
ViHSD,dev,25156,0,@username nge ko nuốt nổi,0
ViHSD,dev,25157,0,Ánh sáng của Đảng 🇻🇳,0
ViHSD,dev,25158,0,Nứng,1
ViHSD,dev,25159,0,Biết được ông @username này lên kèo hay lắm anh em ak Ai thua tha thì cứ vào Tường cá nhân tham khảo kèo của ông này mà chơi .,0
ViHSD,dev,25160,0,Cực kỳ thuyết phục,0
ViHSD,dev,25161,0,Cảm ơn những anh hùng thầm lặng như vậy,0
ViHSD,dev,25162,0,K-ATM Cao Lãnh :,0
ViHSD,dev,25163,0,Sống chậm thoii mb ?,0
ViHSD,dev,25164,0,@username dơ vcl,2
ViHSD,dev,25165,0,Hello mấy cưng ^^,0
ViHSD,dev,25166,0,Hihi phải Đảng ăn cắp ví của a ý đâu :v,0
ViHSD,dev,25167,0,@username,0
ViHSD,dev,25168,0,âm tính với covid là đúng rồi nhưng dương tính với bệnh thần kinh cách li nhầm cmn chỗ,1
ViHSD,dev,25169,0,hên là còn dám ra đường ăn tết 🤣,0
ViHSD,dev,25170,0,Cũng hợp lí 🤦 ‍ ♀ ️ 🤦 ‍ ♀ ️,0
ViHSD,dev,25171,0,@username kkk :))) ngày nào cũng vậy mà,0
ViHSD,dev,25172,0,uống cho lắm bia vào nên chửa mới to thế kia 😁,0
ViHSD,dev,25173,0,Tươi lên nào 😘 ❤ ️,0
ViHSD,dev,25174,0,Hợp lí anh :((,0
ViHSD,dev,25175,0,mua 100 bao gạo tức nhiên ăn mì gói .,0
ViHSD,dev,25176,0,@username -ATM Cao Lãnh : belike,0
ViHSD,dev,25177,0,Phải phạt về kinh tế thật nặng để dăn đe những người sau,0
ViHSD,dev,25178,0,@username ok,0
ViHSD,dev,25179,0,Cùng một dòng sông,0
ViHSD,dev,25180,0,Anh chủ quán bánh mì và màn team up,0
ViHSD,dev,25181,0,helo chị,0
ViHSD,dev,25182,0,Em cần tìm đối tác đi đấm nhau vào chủ nhật tuần này Đứng cho đông đội hình thôi ạ,0
ViHSD,dev,25183,0,Cô dễ thương thiệt sự,0
ViHSD,dev,25184,0,@username Cùng chung dòng máu VN mà mở miệng ra là ganh nạnh hơn thua sân si chi cho mệt v :)))),0
ViHSD,dev,25185,0,@username học sinh lúc này,0
ViHSD,dev,25186,0,Đã chụp màng hình ... Tiếp theo là báo công an,0
ViHSD,dev,25187,0,Khổ thân ông :(((,0
ViHSD,dev,25188,0,Chơi hay nghỉ đây 😴,0
ViHSD,dev,25189,0,Khẩu nghiệp,0
ViHSD,dev,25190,0,Phải nói đây là 1 page hay và táo bạo nhất mà mình đc biết .,2
ViHSD,dev,25190,1,"Là 1 người gọi là văn hoá \ "" ML \ "" mình xin cảm ơn ad đã giúp giải toả căng thẳng sau ngày làm việc phải vất vả , đắc biệt là đc sống đúng bản thân so với việc giữ đúng lễ nghĩa với mấy thằng sếp \ "" chó đẻ \ """,2
ViHSD,dev,25191,0,tui cũng ko thích bài này lắm nhưng cũng ủng hộ đc 3 view rồi :v,0
ViHSD,dev,25192,0,Dồi ôi mới 3 phút,0
ViHSD,dev,25193,0,đừng trù Gam nữa thầy ?,0
ViHSD,dev,25194,0,Đôi lúc trong lòng đầy tâm sự nhưng biết nói cùng ai và hiện tại cũng thế,0
ViHSD,dev,25195,0,Không liên quan nhưng cho mình hỏi tiếc ziên nghĩa là gì thế ?? Nghe vui vui,0
ViHSD,dev,25196,0,Xin vd ạ :v,0
ViHSD,dev,25197,0,"Thêm bọn ko não nữa , nó còn trùm hơn cả phụ nữ",2
ViHSD,dev,25198,0,chắc nghỉ tới năm sau ăn tết lun thể @username,0
ViHSD,dev,25199,0,@usernameving xin video vs bn ơi,0
ViHSD,dev,25200,0,@username Vậy bạn đã làm đc cái con cặc gì lớn lao để thể hiện tình yêu nước của bạn chưa ?,2
ViHSD,dev,25201,0,ông ấy mà giống bác @username thì có ngày ............,0
ViHSD,dev,25202,0,May cho nó ko ho hay hắt xì đấy,0
ViHSD,dev,25203,0,#ERROR !,0
ViHSD,dev,25204,0,"Mèn ơi cô dễ thương , xuất sắc , đẹp quá trời đẹp , duyên dáng quá trời quá đất lun á",0
ViHSD,dev,25205,0,"Với @username tình yêu nó như là một tờ giấy , còn với mixi tình yêu là một địa thức ăn =))",0
ViHSD,dev,25206,0,@username yz700 😌,0
ViHSD,dev,25207,0,Chuẩn bị poppy được tăng 200%,0
ViHSD,dev,25208,0,Cực kì thuyết phục :)),0
ViHSD,dev,25209,0,Ba chào các chú di con 🤣 🤣 🤣,0
ViHSD,dev,25210,0,Dị ó hỏ,0
ViHSD,dev,25211,0,🐔 🐔 🐔,0
ViHSD,dev,25212,0,"Thằng mặc váy , bởi vậy hơn thua với đàn bà ra mặt 😂 😂 😂 😂 😂",2
ViHSD,dev,25213,0,Ai có video cho xin với ạ,0
ViHSD,dev,25214,0,Mang theo tấm lòng con gái miệt vườn :))))),0
ViHSD,dev,25215,0,Iphone lúc nào cũng có những tính năng vượt trội hơn tất cả !!,0
ViHSD,dev,25215,1,Nhưng dù trải qua rất nhiều thời gian thì cũng không cho quả táo lành được :)) cứ cắn dở là thế đ nào hả @username,0
ViHSD,dev,25216,0,Chị ơi ! Ở đó cẩn thận chị nhé @username,0
ViHSD,dev,25217,0,Iphone vì phạm bản quyền rõ ràng,0
ViHSD,dev,25218,0,6 tiếng cho 1 quả đầu vì quá đông hiu hiu,0
ViHSD,dev,25219,0,tự nhiên bị xóa fan cứng xem lúc nào cx sớm hết sao bị xóa z huhuhuhu hay fb tự xóa đm fb 😭 😭 😭 😭 😭,0
ViHSD,dev,25220,0,Mệt mỏi ...,0
ViHSD,dev,25221,0,@username ổng mà thấy là ổng đuổi học m đoá :)),0
ViHSD,dev,25222,0,Áo xịn quá @username !,0
ViHSD,dev,25223,0,Ad não ngắn vl ... Đó chỉ là fb giả lợi dụng trường hợp con bé mỹ linh kia để câu like page thôi Ngu lắm ad ạ !!,2
ViHSD,dev,25224,0,@username kìa @username,0
ViHSD,dev,25225,0,Lũ ác quỷ tàn ác với dân,2
ViHSD,dev,25226,0,Đưa cho lũ ngu cầm đầu là hư đường hư bột hết,2
ViHSD,dev,25227,0,Rất chi là việt nam Trách nhiệm ư Dạ em xin kiểm điểm rút kinh nghiệm 😏 ạ,0
ViHSD,dev,25228,0,Giống hết anh ạ =)) khác mỗi cái mặt thôi anh ơi,0
ViHSD,dev,25229,0,cố lênnnnn 🇻🇳 .,0
ViHSD,dev,25230,0,@username,2
ViHSD,dev,25231,0,Thầy đang gập cơ bụng hả thầy,0
ViHSD,dev,25232,0,thay chua ? tốt đời đẹp đạo luôn hahahahah,0
ViHSD,dev,25233,0,mưa gió nhhir dell họp,1
ViHSD,dev,25234,0,@username ngày nào chị cũng sắm đồ tết hết em :)),0
ViHSD,dev,25235,0,"Sao ông già không để mình stream hôm nhở , chỉ khều donate là giỏi =))",0
ViHSD,dev,25236,0,Tui cười ỉa ghê đó,0
ViHSD,dev,25237,0,"Lắm lúc mệt mệt người phát hoả vào đọc mấy cái bài của @username mà cười chảy cả nước mắt , đm ai đời bị chửi vẫn cứ cười cười một cách sảng khoái nhất",0
ViHSD,dev,25238,0,@username ở nhà khoan đạ ra m ơi,0
ViHSD,dev,25239,0,@username dờ còn tết nhất dì như ngày thường hết đi hè,0
ViHSD,dev,25240,0,Một bước yêu vạn dặm đau 😂 😂,0
ViHSD,dev,25241,0,@username tết này tiếp hok mấy bà =)))))),0
ViHSD,dev,25242,0,Đán nhau đi rồi ôm nhau khóc,0
ViHSD,dev,25243,0,ảo tưởng vãi lồnn,1
ViHSD,dev,25244,0,Thằng chó này :3,2
ViHSD,dev,25245,0,0376500640 số cua em,0
ViHSD,dev,25246,0,Cho mình hỏi giải ao làng live ở đâu vậy,0
ViHSD,dev,25247,0,572 tấc nhiên là bao lô,0
ViHSD,dev,25248,0,Co ai nói chị xạo quá không,0
ViHSD,dev,25249,0,Chị áo vàng đẹp xinh nói hay nè,0
ViHSD,dev,25250,0,cực kì thuyết phục 😁,0
ViHSD,dev,25251,0,Có hút mỡ bụg k ạ .... bnhiu tiền c ơiii ...,0
ViHSD,dev,25252,0,@username,0
ViHSD,dev,25253,0,Quần chất đấy,0
ViHSD,dev,25254,0,"edit xog xem vui hơn bản chưa full , iu cô , iu anh edit 🙆 🏻 ‍ ♀ ️ ❤ ️",0
ViHSD,dev,25255,0,"Nói thật cô rất duyên , nói chuyện rất thật",0
ViHSD,dev,25256,0,Tộc trưởng bán lại cốc giữ nhiệt đê anh,0
ViHSD,dev,25257,0,Xem muon ỉa vào mặt con tạ bích loan vs thang lol thanh dm tui no sủa như chó,2
ViHSD,dev,25258,0,đau ốm bên nước ngoài được dùng thẻ bảo hiểm xh việt nam à,0
ViHSD,dev,25259,0,@username,0
ViHSD,dev,25260,0,@username m thích kiểu nào 🤣,0
ViHSD,dev,25261,0,mỗi người giúp công sức là khác nhau không thể so sáng đc .,0
ViHSD,dev,25262,0,Bac ve viet nam ma chanh dich,0
ViHSD,dev,25263,0,@username,0
ViHSD,dev,25264,0,Và con chym đã vui chở lại 🤣 🤣,0
ViHSD,dev,25265,0,Nghe vô lí nhưng rất thuyết phục :)),0
ViHSD,dev,25266,0,"@username nên đi khám tâm lý ,",0
ViHSD,dev,25267,0,Tôi yêu bạn cho rờ ku .....,0
ViHSD,dev,25268,0,@username t với mi đi trước thời đại nhỉ :v,0
ViHSD,dev,25269,0,"Tao đéo phải đảg viên nhé , nhưg côg ty tao có khoảg chục đảg viên , họ phải nhai lưg ra làm chứ có đéo ai gánh đâu mà mày bật auto "" 90 triệu gánh 4 .",0
ViHSD,dev,25269,1,"5 tr đảg viên """,0
ViHSD,dev,25270,0,Hít hà,0
ViHSD,dev,25271,0,Luôn tìm niềm vui cho bản thânnn yahhh,0
ViHSD,dev,25272,0,sủa sủa sủa 🐕,1
ViHSD,dev,25273,0,Dlv đâu ?,0
ViHSD,dev,25274,0,"Dân trả nợ , chứ các lãnh đạo đâu trả ? Nên vay cho lún lun ?",2
ViHSD,dev,25275,0,"@username tất cả giải đấu ở Đức cũng sẽ không có khán giả đến sân , Ý và TBN cũng vậy",0
ViHSD,dev,25276,0,Khi quần bạn đã chật và cộc nhưng bạn vẫn muốn mặc nó belike 😌,0
ViHSD,dev,25277,0,"Uầy , được anh ơi Cứ như ngồi cạnh thằng @username ấy nhờ @username có đcm luôn Nghe cứ điếm vãi cả nồi ấy .",1
ViHSD,dev,25278,0,e đi trước thời đại nè ! trend này e làm mấy năm nay rồi 😂 😂 😂 @username,0
ViHSD,dev,25279,0,chắc lại quay số may mắn đây mà,0
ViHSD,dev,25280,0,@username má ảnh 2n vè trc lại ở bên máy tê,0
ViHSD,dev,25281,0,Con này hỗn quá .,2
ViHSD,dev,25282,0,Ụa bạn,0
ViHSD,dev,25283,0,From Gia Lai with love Good luck for me and 2k1,0
ViHSD,dev,25284,0,Đây là C các bạn ạ Bạn nào thiếu C có thể ăn cái này nhé Cái này tốt cho sức khỏe mà :)),0
ViHSD,dev,25285,0,Cảm ơn thầy yeu thầy,0
ViHSD,dev,25286,0,Thương con chó mà phải mang cái mặt của mày quá,2
ViHSD,dev,25287,0,@username nào 123 dzô 😂,0
ViHSD,dev,25288,0,Nhờ học kiến thức của thầy em từ học sinh giỏi bh phải thi lại hai môn :)),0
ViHSD,dev,25289,0,😎 😎,0
ViHSD,dev,25290,0,Chuẩn qua,0
ViHSD,dev,25291,0,@username .,0
ViHSD,dev,25292,0,"Ở cái chế độ này khôn quá cũng chết , ngu quá cũng chết , im lặng nhẫn nhin cũng chết , chỉ có lũ nịnh nọt bán nước la sống mà còn sung sướng nữa là khác",2
ViHSD,dev,25293,0,Cô duyên quá ❤ ️Ai lớp du chu cà mo 🤣,0
ViHSD,dev,25294,0,Đây là ác mộng của đảng cộng sản trung quốc nói riêng vs là ác mộng XHCN trên toàn thế giới nói chung 😂,0
ViHSD,dev,25295,0,cmt để dữ fan cứng :)),0
ViHSD,dev,25296,0,Bà nầy lên nói kg biết nói chơi hay nói that nủa,0
ViHSD,dev,25297,0,"Tôi ước mong một ngày được thăm viếng kì quan thế giới "" Vạn Lý Trường Thành "" để biết được "" ông cha ta "" phải vất vả thế nào mới xây dựng lên một kì quan kì vỹ đến vậy , Bắc Kinh as well :D",0
ViHSD,dev,25298,0,3 9 nha thầy,0
ViHSD,dev,25299,0,Cười muốn xạc luôn,0
ViHSD,dev,25300,0,@username cùng ý kiến :((,0
ViHSD,dev,25301,0,@username,0
ViHSD,dev,25302,0,ăn trên đầu trên cổ 😅,0
ViHSD,dev,25303,0,ước 1 lần chú độ ơii :)),0
ViHSD,dev,25304,0,@username phải nể @username chứ cái dòng bà @username chỉ đàng em thôi bầy đặc lên tiếng 🤮,0
ViHSD,dev,25305,0,@username xin ké,0
ViHSD,dev,25306,0,Sao nó lây lan ra nhiều thế này,0
ViHSD,dev,25307,0,Đi mua ở shop đó chưa mà nói ngta ko shop .... hiểu biết nông cạn ghê .,0
ViHSD,dev,25308,0,Xin video vs bạn ^^,0
ViHSD,dev,25309,0,Mọi người vào page mình xem cần gì tặng quà 8-3 cho Mẹ hoặc bạn gái không nha :D,0
ViHSD,dev,25310,0,@username bê l chạy xung quanh 🙂,0
ViHSD,dev,25311,0,Sắm chiếc vòng tay em bán nữa là chuẩn nha =))),0
ViHSD,dev,25312,0,Xử bắn please 🙂,0
ViHSD,dev,25313,0,Đúng là gu của đại gia nó lạ j đâu :))),0
ViHSD,dev,25314,0,"@username t công nhận cũng không hay bằng mấy bài trước , chắc tính cách tân giai điệu bài hát",0
ViHSD,dev,25315,0,Thấy ông vẫn khỏe mạnh Cùng là đồng bào với nhau tôi rất vui mừng Chúc ông nhiều sức khỏe .,0
ViHSD,dev,25316,0,nó đi trước xu thế :)),0
ViHSD,dev,25317,0,"vcl !!! nat , nát",1
ViHSD,dev,25318,0,"Mệt mỏi lắm , cứ thấy ai đối xử tốt vs mình tý thì mình lại nghĩ họ tốt",0
ViHSD,dev,25319,0,@username .,1
ViHSD,dev,25320,0,@username miễn phí em ạ ! Em lo quá,0
ViHSD,dev,25321,0,@username chịu luôn :>>,0
ViHSD,dev,25322,0,@username rp cày thuê,0
ViHSD,dev,25323,0,mối quan hệ không đầu không cuối là tình không tuổi à mà các ông bảo vệ ghê thế .,0
ViHSD,dev,25324,0,Uiiiii đáng yêu quá cô ơi ~~~~,0
ViHSD,dev,25325,0,Ngáo đá,0
ViHSD,dev,25326,0,Mấy anh mua đã tốt Đằng này mấy anh thu về cho con mấy ổng chơi Ko phải mất xiền mà vẫn có quà trung thu Mấy ông khôn thật .,0
ViHSD,dev,25327,0,"@username có chết cũng phải chết bên gd chứ =))) chị này ý thức tốt , dù cho chị về vn chữa nhưng hong lây lan là tốt lắm rồi",0
ViHSD,dev,25328,0,Cập nhật tình hình cái ae bộ tộc ưiiiiii,0
ViHSD,dev,25329,0,sung hôn mà lên e,0
ViHSD,dev,25330,0,"Thấy thằng nào ở đó hơm ??? --- Cái thằng mới trả đũa cho anh , nó đang ăn bằng máng",2
ViHSD,dev,25331,0,"Mũi cao , mắt to và sáng , đầu trọc đích thị là @username rồi 🤓",0
ViHSD,dev,25332,0,Ò,0
ViHSD,dev,25333,0,@username thời niên thiếu :V,0
ViHSD,dev,25334,0,@username mới nhất hay mới ra thì mày chỉ ghi mới thôi,0
ViHSD,dev,25335,0,"@username má ư , chắc mua áo mưa mặc đi cho chắc quá",0
ViHSD,dev,25336,0,Nay mới hết kì 1 mà năm học mới gì v cha ba rọi béo,0
ViHSD,dev,25337,0,Nhưng anh sẽ dùng instagram,0
ViHSD,dev,25338,0,"đjt mẹ dẹp dẹp hết , yêu đương lon gì h này đau đầu vlon",1
ViHSD,dev,25339,0,bệnh dịch corona cuvid 19 lai tạo con giặc corona cuvid 20 lai tạo 2 loại này Thuột dạng báo đời,1
ViHSD,dev,25340,0,Quan ngại quá xá,0
ViHSD,dev,25341,0,@username kk,0
ViHSD,dev,25342,0,Tui bắt đầu thật sự nghĩ @username là cộng sản nằm vùng và tấu hài để đánh lạc hướng FBI,0
ViHSD,dev,25343,0,Sao anh bảo là người ta viết điêu cho anh Đó là hiểu hiện của sự lươn lẹo dồi,2
ViHSD,dev,25344,0,Hay lắm cô ơi,0
ViHSD,dev,25345,0,Cánh hoa úa tàn 😂,0
ViHSD,dev,25346,0,Ông này thì có quyền về VN à ?,0
ViHSD,dev,25347,0,@usernameh khẩu trang đang thiếu bạn ạ mỗi hành tinh 1 cái thôi,0
ViHSD,dev,25348,0,@username t thấy con xe 90 củ của m rồi =))),0
ViHSD,dev,25349,0,@username dm het fan cung roi nha,1
ViHSD,dev,25350,0,@username của cưg ghê chưa,0
ViHSD,dev,25351,0,mng muốn mua thịt trâu gác bếp ngon như tộc trưởng thì liên hệ chị gái mình @username ngay nhé ! bao ngon bao chất lượng ạ ❤,0
ViHSD,dev,25352,0,Dan khung ma ten tri gi dau,2
ViHSD,dev,25353,0,"Chẳng qua là ghen tị với người có tiền ! Hèn bỏ mẹ chứ có \ "" sang \ "" lên được tý nào đâu mà chê ! Người ta sai thì hãy mở mồm !",1
ViHSD,dev,25354,0,hay quá a ưiiiii,0
ViHSD,dev,25355,0,hai bạn hợp nhau đấy yêu nhau đi,0
ViHSD,dev,25356,0,Chi 3 nói rat dúng Vi chi 3 toan di lua gat nguoi ta de lay tien kkkk .,0
ViHSD,dev,25357,0,Đẹp quá chị ơi,0
ViHSD,dev,25358,0,Dịch bệnh đánh sập nguyên ngành dịch vụ và xê dịch,0
ViHSD,dev,25359,0,"Nhân quả báo ứng không bỏ sót ai , tích đức gặp thiện , ở ác gặp họa",0
ViHSD,dev,25360,0,"Nói thật tôi thất vọng vì @username lắm , cách đây tầm 2 chục năm là 1 trong những thần tượng của tôi , hồi đó dẫn chương trình 7 sắc cầu vồng , rồi năm 1999 dẫn Đường lên đỉnh Olympia .",0
ViHSD,dev,25360,1,"Thế mà bây giờ nhìn xem , đã biến thành cái dạng gì rồi .",0
ViHSD,dev,25361,0,🌝 tôi lại ngỡ là do @username chạy chiếc xe đó đó chớ,2
ViHSD,dev,25362,0,Gâu ...,0
ViHSD,dev,25363,0,Ngài bình an là dân trong nước bọn con mừng rồi Ngai mà chết thì ai mua vui cho bon con,0
ViHSD,dev,25364,0,Hẹn ae tối mai nhé,0
ViHSD,dev,25365,0,Có chở thiệt mn ơi Mà hk phải vàng đâu .. mà chở bom với mìn cho cả nhà bà nổ,0
ViHSD,dev,25366,0,Một xã hội phát minh ra con ốc vít còn không nổi Như người dân phát minh ra thì chúng nó đật từ trứng nước .,0
ViHSD,dev,25367,0,Cố lên VN :3,0
ViHSD,dev,25368,0,Thương cô lắm Lạc quan yêu đời cô nhé .,0
ViHSD,dev,25369,0,"đợt hạn hán , ngập mặn này là do nhân tạo chứ có phải thiên nhiên đâu mà bênh tụi đó .",0
ViHSD,dev,25369,1,"vùng nam bộ là 1 vùng trũng , nếu nước từ sông Mê Kong không đổ về thì nước ngoài biển sẽ chảy vào ngay , đó là nguyên lý nước chảy chỗ thấp .",0
ViHSD,dev,25369,2,Giờ TQ cố tình xây đập chặn,0
ViHSD,dev,25370,0,"7:12 , 8:16 🤣 🤣",0
ViHSD,dev,25371,0,Chị ơi em thấy chị quá tuyệt vời nhất 0916821405 em ap,0
ViHSD,dev,25372,0,Bửa nào kêu bọn đầu gấu giết hết gia đình @username .,2
ViHSD,dev,25372,1,"Lúc đó nó sẽ post : Giết người thì nó bắt , trộm nó bỏ tù , lương thiện nó tha .",2
ViHSD,dev,25372,2,"Mồ tổ cha mày rảnh hơi , hết chuyện làm hả mậy .",2
ViHSD,dev,25372,3,Gặp tao là tao giết lun chứ bỏ tù chi,2
ViHSD,dev,25373,0,@username năm 2020 ko nghiệp nha,0
ViHSD,dev,25374,0,Do lau nhà nên nỡ sàn đó ... haha,0
ViHSD,dev,25375,0,CÀNG NHIỀU NGƯỜI THAM GIA LÀM TỪ THIỆN THÌ CÀNG NHIỀU NGƯỜI NHIỀU CHUYỆN VÀ CÀNG RỘ RA NHIỀU TÂM XẤU,0
ViHSD,dev,25376,0,Nghĩ nó chán,0
ViHSD,dev,25377,0,cần gì phân biệt Thầy giá ba với @username làm gì trong khi cả 2 đều rất đẹp trai ?,0
ViHSD,dev,25378,0,Cứ mỗi mùa đại hội đảng gần kề là lại thi nhau sủa :)))))),1
ViHSD,dev,25379,0,phản động là nói lên SỰ THẬT,1
ViHSD,dev,25380,0,@username trend của e ... dễ bị cách li lắm 🤣,0
ViHSD,dev,25381,0,Bao giờ mới chế tạo máy tắt nứng cho bọn con gái đây chứ tao khổ lắm rồi anh em ơi :<,0
ViHSD,dev,25382,0,@username mới thêm mấy ca nữa rồi,0
ViHSD,dev,25383,0,Chất thật sự,0
ViHSD,dev,25384,0,Thầy ơi )):,0
ViHSD,dev,25385,0,"T thề là nếu như dịch bệnh mà hết và con @username này ra viện thì chắc là ai nhìn thấy nó thì cũng muốn lao vào xé xác nó ra ấy , thế có mà nó sợ tụt lờ k dám đi đâu đâu =)))))",2
ViHSD,dev,25386,0,Tuổi trẻ em chưa có anh nào ngó nhé,0
ViHSD,dev,25387,0,@username,0
ViHSD,dev,25388,0,@username 🙂 m đọc lại cmt xem t ns đúng hay sai mà m ns t như con bò ở quê m,1
ViHSD,dev,25389,0,"Thối nát quá rồi , ai cuồng + vào chống chế quả này xem ?",0
ViHSD,dev,25390,0,Ban nên tim hiu ki nha ad .,0
ViHSD,dev,25390,1,@username nghi thầy ay ko sống ao v đâu .,0
ViHSD,dev,25390,2,Tốt nhât ban nên xem thông tin tư trang cua thầy .,0
ViHSD,dev,25390,3,Để hiu xem thầy âý mun like cai j .,0
ViHSD,dev,25390,4,Trang đo la trang bai tâp .,0
ViHSD,dev,25390,5,No chỉ toàn phuong trinh toán hoc thui va nếu thâỳ kêu goi like thi ban nên hiu đê lam j,0
ViHSD,dev,25391,0,Mẹ em kiến nghị cho nghỉ học thêm 1 tuần nữa ạ,0
ViHSD,dev,25392,0,Giàu thì nói gì cũng được chị ơi,1
ViHSD,dev,25393,0,Học sinh suất sắc,0
ViHSD,dev,25394,0,"Ai bieu ngu , lam Tao Lao chi , an trom vao nha có bao nhieu tien dua het cho no Thi khg có toi , nho chua .",0
ViHSD,dev,25394,1,Bai hoc cho nhung nguoi có tien ma de danh .,0
ViHSD,dev,25395,0,Vừa giàu lại có nhận thức tốt còn gì bằng :)),0
ViHSD,dev,25396,0,Đây anh ơi,0
ViHSD,dev,25397,0,soái ca trong ngôn lù đây sao,0
ViHSD,dev,25398,0,Có mình hieu oi oi có duyên lắm,0
ViHSD,dev,25399,0,Làm sao thế này ?,0
ViHSD,dev,25400,0,Bố này bênh Tầu cộng và chống lại nhân dân HK đây .,2
ViHSD,dev,25400,1,"Chả thế mà lại kêu gọi không can thiệp khi cảnh sát trung cộng xịt vòi rồng , bắn đạn hơi cay vào dân HK .",2
ViHSD,dev,25400,2,Kêu gọi k can thiệp khi trung cộng dày xéo lên nền dân chủ của người HK ....,2
ViHSD,dev,25400,3,túm lại là đang ủng hộ bạo quyền,2
ViHSD,dev,25401,0,Nghe có vẻ vô lí nhưng thuyết phục,0
ViHSD,dev,25402,0,"ủa người ta không phải chống chọi với thiên tai thì người ta giúp đỡ bằng tiền , bằng vật chất , THẾ LÀ SAI À @_ @",0
ViHSD,dev,25403,0,@username rảnh loz hả bà nội,2
ViHSD,dev,25404,0,"Tao chửi không phải vì tao hung dữ , tao chửi để cứu nhân độ thế , giúp đỡ chúng sanh",0
ViHSD,dev,25405,0,ANH EM MÊ BANH @username THA MẤT PHƯƠNG HƯỚNG KO TỰ ĐÁNH ĐƯỢC THÌ VÀO THAM KHẢO KÈO FREE TRÊN TƯỜNG : @username .,0
ViHSD,dev,25405,1,"KÈO MIỄN PHÍ UY TÍN , TIN CHO ANH EM KHÓ KHĂN",0
ViHSD,dev,25406,0,"@username hqua bảo nó bồi thường 1 tỉ , 1 tỉ còn k mua đc cái ý thức",0
ViHSD,dev,25407,0,"mỗi ngày gần 30 người chết , éo biết ngày mai còn sống để ăn mì gói nữa ko mà ở đó chờ đến 60 tuổi -_- lỡ may chết đi éo biết tụi bây có trả cho nhà t ko ?",0
ViHSD,dev,25408,0,"mình cũng băn khoăn cái này trước cá chết nhiều đéo màu mè gì giờ cá đéo chết thì nước lại có màu , nghi án đổ ít màu cho loang ra mị nhau , rồi tối tối đi đổ ít nước gì đó cho cá ở đâu đó hồ nào chết hàng loạt để gây hoang mang và phân tán dư luận , cái dmd",1
ViHSD,dev,25409,0,@username đây mới là bà tổ trend cánh hoa mng ơi,0
ViHSD,dev,25410,0,Bán Nam bán Nữ,1
ViHSD,dev,25411,0,@username thế này .,0
ViHSD,dev,25411,1,Họ phân ra các trường hợp tiếp xúc làm 5 loại F .,0
ViHSD,dev,25411,2,Và Kit xét nghiệm chỉ chuẩn đoán là có hay không nhiễm viuss .,0
ViHSD,dev,25411,3,Sau đó là lấy mẫu đưa các trung tâm pasteur như Nha Trang Hà Nội HCM xét nghiệm phân tích viruss rồi có kết quả thì công bố,0
ViHSD,dev,25412,0,Cô đẹp mà quý phái quá 😘 😍,0
ViHSD,dev,25413,0,"Ông này nói bậy nhiều lần , máy năm về trước tiên đoán Cs sẻ giải thể để cho họ Đào lên thế vậy mà bây giờ cũng còn dám bố nữa .",2
ViHSD,dev,25413,1,Chắc dịch bệnh nhiều quá quần lót khan hiếm khó mua cho nên không thấy ông ta trùm cái mặt lại,2
ViHSD,dev,25414,0,Nó xui vl,0
ViHSD,dev,25415,0,Đức có 1040 ca mắc mà không có trường họp tử vong thì nể với cách họ kiểm soát dịch vl,0
